WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,Estimates Start After
654,GNB,NGDPRPPPPC,Guinea-Bissau,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1761.087,1716.283,1751.584,1657.228,1712.415,1749.314,1696.2,1756.929,1756.283,1771.893,1816.269,1905.676,1921.061,1921.308,1934.723,1968.507,1998.049,2072.286,1572.842,1798.36,1779.823,1825.875,1852.983,1808.998,1791.723,1868.835,1877.821,1884.608,1927.043,1930.278,2023.14,2139.64,2057.722,2078.984,2053.851,2132.912,2197.747,2253.422,2287.851,2339.339,2323.316,2418.795,2465.568,2515.574,2586.276,2660.122,2737.218,2816.501,2885.438,2957.204,2017.0
336,GUY,NGDPRPPPPC,Guyana,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",6566.406,6589.998,6008.303,5333.234,5473.241,5527.364,5557.527,5601.224,5313.758,5113.639,5001.052,5317.181,5728.087,6182.38,6678.915,6977.932,7502.105,7922.67,7755.729,7954.9,7826.723,7991.115,8083.581,8037.037,8167.046,8004.835,8398.214,8963.699,9116.439,9381.353,9765.393,10255.492,10743.814,11092.416,11235.188,11268.171,11601.864,11964.644,12426.245,13052.244,18671.296,22349.714,36162.443,47939.012,63996.091,75746.264,91422.636,110340.552,124846.102,139322.22,2019.0
263,HTI,NGDPRPPPPC,Haiti,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4192.437,4161.484,3973.794,3845.073,3784.63,3745.712,3689.333,3608.203,3585.79,3474.464,3389.486,3369.781,3230.688,3009.669,2604.107,2807.942,2870.201,2893.94,2903.923,2930.189,2905.137,2847.528,2831.707,2884.439,2801.896,2842.055,2845.434,2930.675,2959.378,3082.754,2861.82,2959.857,2927.62,3006.303,3010.724,3040.855,3049.517,3079.714,3085.325,2989.792,2849.169,2759.656,2677.363,2592.717,2481.681,2485.599,2489.524,2493.454,2497.391,2501.334,2003.0
268,HND,NGDPRPPPPC,Honduras,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4069.434,3895.028,3699.534,3620.774,3734.089,3825.556,3912.124,4050.291,4000.952,3994.258,3990.03,3749.176,3866.117,4002.964,3899.723,4024.988,3984.573,4049.98,4077.549,3935.724,4108.772,4109.773,4154.923,4235.629,4390.473,4546.252,4733.549,4914.322,5011.623,4787.864,4866.978,4956.402,5065.461,5113.461,5177.412,5283.41,5394.33,5557.931,5671.99,5721.952,5119.061,5661.241,5785.928,5885.05,5991.654,6108.432,6231.088,6364.78,6498.838,6638.274,2022.0
532,HKG,NGDPRPPPPC,Hong Kong SAR,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16947.622,18076.867,18315.783,19090.749,20687.469,20572.066,22588.204,25387.759,27275.183,27628.787,28559.936,29859.8,31331.978,32662.473,33947.487,33918.015,34287.336,35758.861,33314.298,33870.539,36064.66,36165.604,36789.354,37698.506,40776.367,43532.178,46144.872,48886.604,49744.083,48295.44,51156.643,53186.779,53627.224,54984.557,56176.237,57070.694,57771.623,59667.887,60769.116,59492.191,56300.774,60138.71,57374.009,58728.965,59995.52,61275.888,62505.852,63755.601,65008.371,66288.452,2021.0
944,HUN,NGDPRPPPPC,Hungary,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16158.83,16628.236,17117.85,17279.19,17790.63,17815.32,18155.481,18982.034,19051.392,19270.298,18679.608,16460.871,15955.721,15876.979,16368.626,16806.196,16846.121,17409.351,18125.267,18731.096,19629.449,20473.233,21496.614,22445.235,23626.774,24687.738,25715.411,25814.917,26128.594,24438.726,24743.683,25276.283,25095.98,25607.641,26777.887,27829.797,28517.561,29832.941,31496.979,33045.962,31558.363,33929.092,35627.351,35631.044,36488.35,37807.536,38962.51,40229.83,41621.726,43058.509,2022.0
176,ISL,NGDPRPPPPC,Iceland,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",30139.315,31098.777,31378.157,30265.823,31135.003,31867.506,33642.438,36225.283,35695.108,35168.282,35317.939,34952.291,33270.991,33366.394,34221.221,34015.537,35439.014,37218.284,39590.803,40686.54,42203.988,43229.836,42984.168,43616.606,46680.075,49031.611,51031.373,53946.273,53777.168,49048.036,47919.356,48677.902,49022.767,50891.117,51143.679,52856.271,55608.744,56944.804,57997.499,57663.539,52608.78,54618.785,58291.148,58859.38,58922.137,59127.705,59440.573,59836.003,60370.793,60883.819,2022.0
534,IND,NGDPRPPPPC,India,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1323.286,1371.205,1387.142,1455.018,1476.808,1519.844,1557.245,1583.589,1698.546,1760.946,1819.023,1800.009,1859.717,1908.579,1994.946,2103.725,2218.826,2264.798,2359.892,2521.575,2571.152,2646.881,2699.176,2861.575,3037.064,3225.542,3432.822,3642.004,3701.394,3937.239,4213.366,4374.233,4551.864,4780.121,5071.045,5411.874,5789.677,6112.066,6436.152,6617.13,6175.538,6720.136,7140.923,7638.102,8083.988,8529.789,9003.305,9506.439,10040.984,10609.265,2013.0
536,IDN,NGDPRPPPPC,Indonesia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2852.215,3009.618,3017.58,3083.163,3252.399,3313.92,3483.29,3640.259,3818.829,4085.008,4366.436,4678.693,4902.565,5206.264,5507.477,5862.968,6249.157,6468.155,5554.937,5534.957,5744.179,5869.758,6047.621,6247.622,6469.668,6741.814,7012.67,7352.768,7788.867,8040.417,8432.942,8792.318,9192.039,9570.556,9916.343,10260.61,10655.77,11073.521,11522.78,11976.45,11586.174,11924.963,12438.596,12945.313,13464.997,14020.998,14603.664,15214.276,15856.593,16530.641,2023.0
429,IRN,NGDPRPPPPC,Islamic Republic of Iran,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",10772.527,9776.881,11589.797,12390.722,11073.668,10856.403,9426.08,9183.814,8418.052,8719.58,9667.082,10634.672,10826.6,10512.955,10185.062,10278.77,10773.529,10750.916,10824.05,10922.488,11378.399,11457.749,12181.025,12907.436,13264.229,13481.204,13933.157,14851.262,14737.255,14696.544,15347.147,15545.179,14787.876,14377.88,14909.895,14516.847,15601.647,15805.787,15323.612,14675.905,14990.882,15549.763,15977.248,16563.976,16945.489,17289.466,17588.223,17822.481,17997.726,18175.358,2021.0
433,IRQ,NGDPRPPPPC,Iraq,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,,,,5155.324,7695.851,7623.7,7856.385,7816.329,8261.358,8332.885,8637.549,9056.08,10059.038,10554.47,10151.67,10346.328,11603.674,10916.391,11134.603,11434.956,9801.623,9704.205,10118.756,9647.711,9532.677,9784.665,9895.82,9987.585,10080.604,10174.611,2013.0
178,IRL,NGDPRPPPPC,Ireland,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",20518.088,20774.554,20863.283,20569.241,21077.986,21421.707,21508.865,22254.88,23024.661,24464.206,26378.348,26660.018,27390.571,27870.719,29416.247,32100.321,34779.307,38115.59,41021.985,44832.875,48345.847,50125.483,52175.655,52879.267,55388.022,57171.097,58342.79,59726.349,56151.515,52924.833,53568.454,54057.037,53750.177,54079.749,58389.251,71962.575,72352.074,78202.024,83779.246,87080.954,92038.988,105002.624,112075.847,107067.809,106926.135,108357.584,109865.262,111400.874,112962.424,114664.68,2023.0
436,ISR,NGDPRPPPPC,Israel,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",19326.675,20095.553,20022.403,20112.962,20295.556,20828.798,21238.21,22462.721,22881.974,22813.802,23585.758,23234.457,24035.996,24300.057,25349.967,27059.388,27941.131,28284.726,28725.191,28951.358,30605.777,29941.354,29311.848,29205.542,30037.264,30757.733,31899.69,33234.074,33713.896,33287.846,34522.679,35775.282,36015.574,36845.465,37550.194,37663.796,38541.725,39421.367,40243.363,40974.826,39659.135,42656.618,44542.806,44478.491,44347.184,45881.178,46417.169,47098.455,47862.231,48636.722,2023.0
136,ITA,NGDPRPPPPC,Italy,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",29816.93,29401.765,29500.014,29824.366,30785.296,31633.698,32532.943,33573.395,34972.381,36132.032,36844.289,37340.194,37632.606,37279.949,38067.684,39165.298,39634.1,40336.706,41046.832,41710.586,43279.122,44094.894,44181.587,44093.395,44390.698,44420.344,45025.987,45522.344,44709.166,42049.601,42576.759,42693.232,41312.558,40436.132,40388.291,40736.641,41353.93,42111.532,42592.814,42885.278,39151.34,42695.043,44551.896,45099.148,45443.351,45835.627,45995.022,46238.147,46693.785,47198.026,2023.0
343,JAM,NGDPRPPPPC,Jamaica,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",7957.096,8162.55,8273.217,8447.723,8508.778,8306.219,8808.465,9418.204,8989.165,9393.299,9680.895,9697.7,9892.876,10028.455,10127.298,10288.971,10217.034,9952.426,9736.227,9737.764,9723.522,9762.126,9771.624,10093.552,10190.506,10244.893,10504.476,10618.459,10494.351,10100.809,9920.97,10035.016,9958.596,9968.472,10017.356,10090.249,10233.176,10286.743,10455.167,10544.6,9487.737,9913.019,10418.765,10635.865,10814.995,10986.339,11149.423,11314.929,11482.891,11653.347,2019.0
158,JPN,NGDPRPPPPC,Japan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",22292.437,23073.539,23663.71,24354.219,25263.377,26401.917,27126.729,28251.71,30006.502,31361.689,32770.634,33791.113,33975.199,33710.005,33980.729,34785.809,35797.502,36062.768,35509.483,35324.266,36230.933,36284.703,36223.568,36712.198,37485.392,38156.347,38681.719,39252.312,38791.512,36623.683,38111.411,38049.959,38657.449,39500.441,39683.845,40348.24,40657.98,41408.954,41757.968,41680.498,40070.046,41207.501,41713.476,42703.273,43270.182,43922.036,44502.125,45008.04,45520.348,45988.949,2023.0
439,JOR,NGDPRPPPPC,Jordan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",10481.91,11582.491,11751.662,11398.512,11496.534,10869.147,11001.128,10793.615,10604.488,9033.883,8455.741,7573.706,8391.403,8308.507,8311.387,8450.435,8330.861,8414.294,8485.533,8571.955,8745.821,8991.478,9379.652,9534.973,10067.977,10674.31,10826.337,11011.632,11540.417,11856.303,11866.894,11885.251,12002.0,11542.3,10605.359,9912.722,9633.106,9629.106,9584.517,9534.668,9231.04,9380.053,9490.676,9693.471,9903.684,10149.807,10388.09,10617.118,10842.713,11064.836,2022.0
916,KAZ,NGDPRPPPPC,Kazakhstan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,10921.625,10003.883,9354.277,8655.263,8808.222,9130.419,9096.428,9375.697,10306.975,11718.274,12866.025,14015.368,15254.277,16586.113,18167.643,19559.635,19960.475,19674.218,20813.918,22057.084,22836.145,23837.707,24499.278,24385.32,24257.322,24862.969,25544.24,26351.775,25335.386,26033.715,26024.289,27040.769,27578.087,28832.985,29149.817,29935.405,30330.144,30744.755,2022.0
664,KEN,NGDPRPPPPC,Kenya,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3597.716,3610.493,3659.936,3590.758,3527.28,3553.157,3683.069,3760.683,3854.822,3898.544,3948.979,3878.462,3721.798,3610.272,3597.172,3648.399,3695.875,3614.853,3615.543,3579.186,3494.204,3537.308,3462.908,3464.761,3526.18,3626.716,3739.463,3883.721,3786.672,3808.131,4019.063,4128.62,4221.067,4275.546,4384.283,4506.427,4590.294,4649.975,4807.768,4926.242,4792.258,5057.619,5209.215,5400.213,5571.002,5767.477,5970.667,6183.912,6404.953,6632.169,2019.0
826,KIR,NGDPRPPPPC,Kiribati,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2369.679,2465.754,2335.565,2157.526,2409.93,2030.039,1931.399,1908.345,2271.893,2054.516,1876.106,1745.16,2132.794,2100.543,2113.268,2140.812,2103.909,2093.057,2149.456,2030.766,2131.417,2027.217,2019.51,1951.89,1905.059,1894.921,1961.666,1978.507,1878.541,1848.368,1831.148,1865.958,1948.197,2071.113,2069.607,2272.366,2394.289,2444.097,2488.455,2528.35,2473.699,2641.342,2700.349,2770.49,2885.797,2959.256,3008.647,3035.395,3052.092,3068.774,2022.0
542,KOR,NGDPRPPPPC,Korea,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",5486.837,5793.324,6180.125,6904.252,7539.153,8050.483,8873.673,9904.673,10983.941,11645.068,12669.887,13897.216,14606.085,15452.841,16716.072,18139.805,19385.579,20389.682,19204.668,21255.235,22988.111,23919.361,25618.672,26288.354,27545.276,28671.226,30022.483,31603.575,32309.521,32398.459,34431.145,35426.691,36087.611,37060.588,38007.938,38870.121,39857.09,41001.067,42010.616,42804.158,42441.944,44325.996,45569.443,46250.405,47379.464,48533.997,49656.063,50763.505,51872.0,52974.053,2022.0
967,UVK,NGDPRPPPPC,Kosovo,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,6507.254,6803.524,6600.54,6654.081,6309.126,6512.893,6652.425,7104.826,7145.313,7385.906,7630.945,8090.249,8067.497,8474.87,8834.853,9533.635,9997.564,10392.703,10763.672,11361.45,10658.539,11999.019,12506.085,12912.33,13396.3,13925.19,14461.042,15003.06,15565.393,15988.994,2021.0
443,KWT,NGDPRPPPPC,Kuwait,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,56313.748,54999.401,52244.334,49165.734,47770.144,48162.19,47634.518,50716.289,48802.951,47971.6,53481.789,54527.01,55522.39,56098.206,55669.709,56351.089,51716.517,49120.852,52172.0,53789.678,52467.436,51095.632,49615.956,49075.161,45834.153,45718.915,44848.657,43441.985,43313.186,45070.46,43200.942,41745.282,42483.003,42685.831,42932.311,43185.236,43444.554,2022.0
917,KGZ,NGDPRPPPPC,Kyrgyz Republic,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,3975.381,3400.759,2715.218,2556.686,2695.564,2921.49,2938.762,2999.127,3117.909,3252.256,3221.524,3416.941,3613.767,3563.334,3636.319,3903.051,4165.313,4238.22,4163.703,4363.927,4301.755,4677.586,4770.261,4855.549,4961.366,5094.365,5172.427,5298.562,4823.044,4983.47,5189.485,5300.923,5422.185,5532.03,5637.729,5740.037,5847.262,5960.604,2021.0
544,LAO,NGDPRPPPPC,Lao P.D.R.,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1497.58,1694.737,1734.688,1741.845,1804.997,1916.83,1954.32,1881.979,1791.021,1913.345,1966.967,1986.909,2065.532,2126.19,2239.05,2337.587,2441.019,2553.23,2613.581,2671.438,2795.642,2881.903,3030.682,3171.026,3352.31,3533.013,3788.739,4022.12,4269.942,4515.537,4805.491,5114.138,5434.972,5789.422,6145.653,6499.209,6850.741,7208.633,7546.503,7780.344,7632.892,7679.381,7797.812,7974.086,8178.826,8392.182,8622.322,8875.689,9157.467,9466.275,2022.0
941,LVA,NGDPRPPPPC,Latvia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,10056.619,8936.976,9276.863,9544.092,9914.197,10898.957,11704.997,12135.594,12918.785,13901.063,15094.379,16519.252,18067.431,20242.593,22888.301,25380.68,24746.827,21502.156,20954.22,21969.048,23858.782,24590.254,25337.908,26526.082,27390.751,28571.463,29953.33,30355.453,29477.559,31702.076,32942.701,32715.501,33325.026,34204.49,35124.634,36070.547,37042.955,38042.605,2023.0
446,LBN,NGDPRPPPPC,Lebanon,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",18708.074,18771.961,11812.028,14406.49,20688.275,25580.374,23768.155,27670.669,19741.325,11236.636,9462.696,12546.291,12452.047,12625.912,13009.608,13363.399,13586.202,14775.177,15205.567,14865.587,14657.516,14663.55,14468.915,14023.558,14478.172,14178.061,14213.178,15511.976,16927.762,18472.951,19382.062,18614.649,17934.944,17439.249,16879.154,16251.853,16058.264,15953.625,15561.543,14493.268,10786.067,9852.601,9988.467,,,,,,,,2019.0
666,LSO,NGDPRPPPPC,Lesotho,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1169.625,1174.588,1208.726,1214.246,1295.939,1303.547,1319.643,1294.432,1359.25,1400.291,1449.662,1537.692,1568.88,1592.767,1641.216,1624.955,1716.177,1770.926,1793.149,1817.543,1887.939,1948.67,1994.276,2077.331,2118.681,2187.466,2277.606,2357.375,2429.612,2422.055,2528.514,2638.663,2755.839,2785.864,2824.426,2896.618,2931.202,2831.961,2770.498,2667.766,2509.371,2521.488,2531.178,2547.829,2577.19,2610.5,2641.756,2665.329,2688.863,2712.056,2022.0
668,LBR,NGDPRPPPPC,Liberia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,1604.86,1589.952,1621.43,1132.167,1154.98,1191.464,1249.404,1358.826,1383.441,1398.668,1435.128,1497.157,1576.512,1670.569,1638.962,1598.028,1532.568,1531.993,1513.362,1440.028,1363.877,1398.489,1431.227,1461.827,1503.273,1560.442,1619.877,1682.856,1762.665,1829.655,2022.0
672,LBY,NGDPRPPPPC,Libya,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",77340.088,59118.272,57312.155,52409.676,46065.24,46602.438,39765.457,32527.564,31016.378,31803.752,35012.299,40476.407,37770.365,34921.928,35348.505,29264.489,29225.591,27992.884,27304.062,26824.135,27423.467,27715.65,26283.004,30075.797,31313.667,34143.225,33636.56,35175.758,34521.444,32559.478,33737.312,17087.653,30094.639,24746.831,19065.775,18718.122,18256.662,23949.326,25595.531,22505.107,15718.945,19973.335,18143.894,19788.876,21127.612,22371.546,23074.842,23305.024,23569.85,23872.331,2019.0
946,LTU,NGDPRPPPPC,Lithuania,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,10652.619,11296.328,12325.479,13343.551,13285.188,13873.421,14900.929,16035.071,17873.998,19263.366,21093.692,23022.035,25884.88,26836.252,23109.17,23988.654,26018.406,27383.254,28643.822,29913.079,30807.156,31987.02,33826.609,35514.675,37270.202,37251.057,39508.012,40139.62,39179.181,40408.365,41775.715,43105.515,44420.126,45772.258,47169.837,2023.0
137,LUX,NGDPRPPPPC,Luxembourg,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",44434.045,44653.756,45080.895,45931.36,48064.266,50657.023,55457.019,57274.92,61590.726,66962.721,69731.015,74741.331,75073.358,77126.395,78923.343,79678.832,79726.736,83386.531,87706.307,93912.446,100383.968,102197.435,104305.66,106010.833,108869.15,110071.625,114728.806,122171.324,119888.433,113725.464,115980.575,114970.678,113950.67,114915.968,115205.473,115035.668,117995.61,116621.216,115819.891,116888.599,113565.591,120053.313,119698.628,115626.37,114790.052,115808.578,116400.089,116788.388,117148.632,117492.691,2022.0
546,MAC,NGDPRPPPPC,Macao SAR,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,,51474.534,55524.813,61132.566,74742.079,77169.236,82533.927,90149.947,91323.073,93698.567,115072.899,138691.883,145080.114,153935.993,143980.858,111151.709,110722.784,120112.544,125067.559,119674.065,54368.113,67153.855,53597.724,95562.024,107122.278,115631.979,118969.287,121349.134,123851.922,126752.653,2022.0
674,MDG,NGDPRPPPPC,Madagascar,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2353.518,2067.466,1975.247,1941.005,1923.618,1895.073,1881.789,1854.206,1867.333,1892.7,1900.975,1734.605,1709.28,1699.752,1649.389,1628.071,1614.545,1625.258,1639.57,1666.456,1689.863,1738.589,1478.367,1575.598,1609.967,1637.253,1675.217,1719.135,1780.928,1660.101,1621.572,1599.036,1599.054,1588.039,1593.114,1595.005,1610.228,1624.661,1628.433,1645.73,1482.706,1521.182,1539.239,1554.514,1580.529,1608.516,1638.564,1667.58,1695.486,1723.86,2018.0
676,MWI,NGDPRPPPPC,Malawi,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1093.278,1007.555,1006.833,1015.667,1033.77,1034.285,977.139,933.998,907.246,873.589,889.15,944.508,864.768,943.005,840.04,944.28,1018.374,1059.052,1041.286,1049.237,1031.402,967.482,948.416,980.701,1011.747,1024.181,1042.685,1111.365,1163.501,1225.115,1272.677,1297.097,1284.562,1313.53,1349.534,1350.453,1342.446,1357.06,1377.0,1411.374,1384.384,1407.081,1378.633,1361.481,1367.039,1379.264,1398.301,1420.319,1444.065,1468.208,2016.0
548,MYS,NGDPRPPPPC,Malaysia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",7506.765,7834.301,8093.1,8390.057,8821.059,8470.569,8339.495,8565.57,9188.878,9784.537,10222.568,11029.633,11682.019,12488.297,13272.838,14196.836,15218.857,15923.801,14379.321,14877.228,15764.355,15433.108,15868.023,16393.497,17110.04,17573.527,18309.683,19270.185,19835.386,19199.815,20279.336,21004.999,21818.4,22310.47,23269.507,24060.439,24775.657,25897.244,26849.887,27913.548,26452.16,27216.264,29501.727,30210.782,31168.198,32161.462,33203.965,34145.531,35130.713,36161.112,2022.0
